CASE_NUMBER,CASE_STATUS,EMPLOYER_NAME,SOC_NAME,SOC_CODE,JOB_TITLE,FULL_TIME_POSITION,PREVAILING_WAGE,WORKSITE_CITY,WORKSITE_STATE_ABB,YEAR,WORKSITE_STATE_FULL,WORKSITE,CASE_STATUS_CLEAN,APPROVAL_FLAG
I-200-19080-294164,CERTIFIED,"GE MEDICAL SYSTEMS INFORMATION TECHNOLOGIES, INC.",BIOMEDICAL ENGINEERS,17-2031,LEAD SYSTEMS DESIGNER,Y,84531.0,WAUWATOSA,WISCONSIN,2019,WISCONSIN,"Wauwatosa, WISCONSIN",Approved,1
I-200-15016-264417,CERTIFIED,EMC CORPORATION,NETWORK AND COMPUTER SYSTEMS ADMINISTRATORS,15-1142,SENIOR DELIVERY SPECIALIST,Y,83450.0,CORAOPOLIS,PA,2015,PENNSYLVANIA,"CORAOPOLIS, PENNSYLVANIA",Approved,1
I-200-19059-266430,CERTIFIED,GOLDMAN SACHS &AMP; CO. LLC,"FINANCIAL SPECIALISTS, ALL OTHER",13-2099,SENIOR ANALYST,Y,103043.0,NEW YORK,NEWYORK,2019,NEW YORK,"NEW YORK, NEW YORK",Approved,1
I-200-16307-786023,CERTIFIED,CONWAY & PARTNERS LLC,PUBLIC RELATIONS SPECIALISTS,27-3031,PUBLIC RELATIONS ANALYST,Y,56805.0,NEW YORK,NY,2017,NEW YORK,"NEW YORK, NEW YORK",Approved,1
I-200-16050-865233,CERTIFIED-WITHDRAWN,"PVH RETAIL STORES, INC.",MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS,13-1161,PLANNER,Y,77293.0,NEW YORK,NY,2018,NEW YORK,"NEW YORK, NEW YORK",Approved,1
I-200-16061-169603,CERTIFIED-WITHDRAWN,LPA SOFTWARE SOLUTIONS LLC,COMPUTER SYSTEMS ANALYSTS,15-1121,ASSOCIATE COGNOS BUSINESS ANALYTICS CONSULTANT,Y,49858.0,BUFFALO,NY,2018,NEW YORK,"BUFFALO, NEW YORK",Approved,1
I-200-17086-702796,CERTIFIED,"MOLABS MEDIA, LLC",COMPUTER SYSTEMS ANALYSTS,15-1121,IMS ENGINEER/QUALITY ASSURANCE ENGINEER,Y,58282.0,PHILADELPHIA,PA,2017,PENNSYLVANIA,"PHILADELPHIA, PENNSYLVANIA",Approved,1
I-200-15254-092543,CERTIFIED,"MEMPHIS STREET PEDIATRICS, LLC",NURSE PRACTITIONERS,29-1171,CERTIFIED REGISTERED NURSE PRACTITIONER,N,61776.0,PHILADELPHIA,PA,2016,PENNSYLVANIA,"PHILADELPHIA, PENNSYLVANIA",Approved,1
I-200-18291-013271,CERTIFIED,UNIVERSITY HOSPITALS CLEVELAND MEDICAL CENTER,"PHYSICIANS AND SURGEONS, ALL OTHER",29-1069,RESIDENT PHYSICIAN,Y,55139.0,CLEVELAND,OH,2019,OHIO,"CLEVELAND, OHIO",Approved,1
I-200-17012-676913,CERTIFIED,"EXPERIS US, INC.",COMPUTER SYSTEMS ANALYSTS,15-1121,SR. PROGRAMMER ANALYST,Y,74006.4,OAK BROOK,IL,2017,ILLINOIS,"OAK BROOK, ILLINOIS",Approved,1
I-200-18046-103634,CERTIFIED,ACCENTURE LLP,COMPUTER PROGRAMMERS,15-1131,COMPUTER PROGRAMMER/CONFIGURER 3,Y,84490.0,OAK BROOK,IL,2018,ILLINOIS,"OAK BROOK, ILLINOIS",Approved,1
I-200-18106-455434,CERTIFIED,ARK PHARM INC,ACCOUNTANTS AND AUDITORS,13-2011,CORPORATE ACCOUNTANT,Y,63190.4,ARLINGTON HEIGHTS,IL,2018,ILLINOIS,"ARLINGTON HEIGHTS, ILLINOIS",Approved,1
I-200-17055-789573,CERTIFIED,SATYAM-VENTURE ENGINEERING SERVICES PVT. LTD.,MECHANICAL ENGINEERS,17-2141,ENGINEER,Y,62650.0,SOUTHFIELD,MI,2017,MICHIGAN,"SOUTHFIELD, MICHIGAN",Approved,1
I-200-15216-864112,CERTIFIED,TOWERS WATSON DELAWARE INC.,"COMPENSATION, BENEFITS, AND JOB ANALYSIS",13-1141,EXECUTIVE COMPENSATION CONSULTANT,Y,72717.0,NEW YORK,NY,2015,NEW YORK,"NEW YORK, NEW YORK",Approved,1
I-200-17159-077104,CERTIFIED,"RCM TECHNOLOGIES, INC.",OCCUPATIONAL THERAPISTS,29-1122.00,SENIOR OCCUPATIONAL THERAPIST,Y,76689.6,BROOKLYN,NY,2017,NEW YORK,"BROOKLYN, NEW YORK",Approved,1
I-200-17079-402946,CERTIFIED,COVISINT CORPORATION,MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS,13-1161,BUSINESS ANALYST - SALES OPERATIONS,Y,63086.0,SOUTHFIELD,MI,2017,MICHIGAN,"SOUTHFIELD, MICHIGAN",Approved,1
I-200-17331-626026,CERTIFIED,"MBIRA TECHNOLOGIES, LLC",OPERATIONS RESEARCH ANALYSTS,15-2031,ANALYTICS MANAGER,Y,100838.0,CHICAGO,IL,2018,ILLINOIS,"CHICAGO, ILLINOIS",Approved,1
I-200-17062-530876,CERTIFIED,YBRANT TECHNOLOGIES LLC.,COMPUTER SYSTEMS ANALYSTS,15-1121,BUSINESS ANALYST,Y,62234.0,EXTON,PA,2017,PENNSYLVANIA,"EXTON, PENNSYLVANIA",Approved,1
I-200-17074-045599,CERTIFIED,"SAP AMERICA, INC.",COMPUTER SYSTEMS ANALYSTS,15-1121,SUPPORT ARCHITECT,Y,90931.0,NEWTOWN SQUARE,PA,2017,PENNSYLVANIA,"NEWTOWN SQUARE, PENNSYLVANIA",Approved,1
I-200-16074-904898,CERTIFIED,TEMPLE UNIVERSITY--A COMMONWEALTH UNIVERSITY,"MEDICAL SCIENTISTS, EXCEPT EPIDEMIOLOGISTS",19-1042,POSTDOCTORAL FELLOW RESEARCH ASSOCIATE,N,41267.0,PHILADELPHIA,PA,2016,PENNSYLVANIA,"PHILADELPHIA, PENNSYLVANIA",Approved,1
I-200-15036-166936,CERTIFIED,INFOSYS LIMITED,"COMPUTER OCCUPATIONS, ALL OTHER",15-1199,TECHNICAL TEST LEAD - US,Y,75691.0,PHILADELPHIA,PA,2015,PENNSYLVANIA,"PHILADELPHIA, PENNSYLVANIA",Approved,1
I-200-15279-797912,CERTIFIED,NEW YORK UNIVERSITY,"ECONOMICS TEACHERS, POSTSECONDARY",25-1063,ASSISTANT PROFESSOR,N,62380.0,NEW YORK,NY,2016,NEW YORK,"NEW YORK, NEW YORK",Approved,1
I-200-17212-806100,CERTIFIED,"ESG AUTOMOTIVE, INC.",ELECTRICAL ENGINEERS,17-2071,SYSTEM DESIGN ENGINEER,Y,88483.0,AUBURN HILLS,MI,2017,MICHIGAN,"AUBURN HILLS, MICHIGAN",Approved,1
I-200-19107-400607,CERTIFIED,TATA CONSULTANCY SERVICES LIMITED,WEB DEVELOPERS,15-1134,DEVELOPER USER INTERFACE,Y,64293.0,SHOREVIEW,MINNESOTA,2019,MINNESOTA,"Shoreview, MINNESOTA",Approved,1
I-200-18235-613457,CERTIFIED,NAGARRO INC.,"SOFTWARE DEVELOPERS, APPLICATIONS",15-1132,SENIOR DEVELOPER,Y,75858.0,COOPERSBURG,PA,2018,PENNSYLVANIA,"COOPERSBURG, PENNSYLVANIA",Approved,1
I-200-16341-896353,CERTIFIED,UNIVERSITY OF ROCHESTER,"MEDICAL SCIENTISTS, EXCEPT EPIDEMIOLOGISTS",19-1042,ASSISTANT PROFESSOR,Y,44283.0,ROCHESTER,NY,2017,NEW YORK,"ROCHESTER, NEW YORK",Approved,1
I-200-15121-920742,CERTIFIED,HEBREW UNION COLLEGE - JEWISH INSTITUTE OF RELIGION,"EDUCATION ADMINISTRATORS, POSTSECONDARY",11-9033,PROVOST,N,101275.2,CINCINNATI,OH,2015,OHIO,"CINCINNATI, OHIO",Approved,1
I-200-18009-957128,CERTIFIED,INFOSYS LIMITED,COMPUTER SYSTEMS ANALYST,15-1121,LEAD CONSULTANT - US,Y,89419.0,CHICAGO,IL,2018,ILLINOIS,"CHICAGO, ILLINOIS",Approved,1
I-200-17039-748870,CERTIFIED,DELOITTE CONSULTING LLP,FINANCIAL ANALYSTS,13-2051,MANAGER,Y,124592.0,NEW YORK,NY,2017,NEW YORK,"NEW YORK, NEW YORK",Approved,1
I-200-18010-210699,CERTIFIED,BANK OF AMERICA N.A.,"FINANCIAL SPECIALISTS, ALL OTHER",13-2099,VICE PRESIDENT; REPORTING & GOVERNANCE SR ANLST,Y,115502.0,NEW YORK,NY,2018,NEW YORK,"NEW YORK, NEW YORK",Approved,1
I-200-18061-636868,CERTIFIED,CARE IT SERVICES INC.,"SOFTWARE DEVELOPERS, APPLICATIONS",15-1132,SOFTWARE DEVELOPER,Y,79206.0,BLOOMINGTON,IL,2018,ILLINOIS,"BLOOMINGTON, ILLINOIS",Approved,1
I-200-17306-047153,CERTIFIED,UNITED STATES STEEL CORPORATION,"SOFTWARE DEVELOPERS, APPLICATIONS",15-1132,APPLICATION ANALYST II,Y,87173.0,PITTSBURGH,PA,2018,PENNSYLVANIA,"PITTSBURGH, PENNSYLVANIA",Approved,1
I-200-17257-413295,CERTIFIED,TATA CONSULTANCY SERVICES LIMITED,"COMPUTER OCCUPATIONS, ALL OTHER",15-1199,DATA WAREHOUSE SPECIALIST,Y,60362.0,MILFORD,OH,2017,OHIO,"MILFORD, OHIO",Approved,1
I-200-16050-276650,CERTIFIED,"SAP AMERICA, INC.",COMPUTER SYSTEMS ANALYSTS,15-1121,SENIOR SUPPORT ENGINEER,Y,88917.0,NEWTOWN SQUARE,PA,2016,PENNSYLVANIA,"NEWTOWN SQUARE, PENNSYLVANIA",Approved,1
I-200-16140-828940,CERTIFIED,"RANDSTAD TECHNOLOGIES, LP","SOFTWARE DEVELOPERS, APPLICATIONS",15-1132,SOFTWARE DEVELOPER,N,78395.0,RICHFIELD,MN,2016,MINNESOTA,"RICHFIELD, MINNESOTA",Approved,1
I-200-18333-075738,CERTIFIED,TATA CONSULTANCY SERVICES LIMITED,COMPUTER SYSTEMS ANALYSTS,15-1121,ANALYST,Y,66186.0,MIDLAND,MICHIGAN,2019,MICHIGAN,"Midland, MICHIGAN",Approved,1
I-200-19092-700257,CERTIFIED,ERNST & YOUNG U.S. LLP,ACCOUNTANTS AND AUDITORS,13-2011,ACCOUNTANTS AND AUDITORS,Y,65915.2,CHICAGO,ILLINOIS,2019,ILLINOIS,"Chicago, ILLINOIS",Approved,1
I-200-16079-526366,CERTIFIED,"ETEST IT, INC.","SOFTWARE DEVELOPERS, APPLICATIONS",15-1132,JAVA DEVELOPER,N,50856.0,CHICAGO,IL,2016,ILLINOIS,"CHICAGO, ILLINOIS",Approved,1
I-200-17108-658005,CERTIFIED,MORGAN STANLEY SERVICES GROUP INC.,"SOFTWARE DEVELOPERS, APPLICATIONS",15-1132,VICE PRESIDENT,Y,111405.0,NEW YORK,NY,2017,NEW YORK,"NEW YORK, NEW YORK",Approved,1
I-200-15202-996039,CERTIFIED,84.51 LLC,STATISTICIANS,15-2041,"ASSOCIATE DIRECTOR, ANALYST",Y,64563.0,COLUMBUS,OH,2015,OHIO,"COLUMBUS, OHIO",Approved,1
I-200-18054-575034,CERTIFIED,PRIMETALS TECHNOLOGIES USA LLC,"SOFTWARE DEVELOPERS, SYSTEMS SOFTWARE",15-1133,SENIOR SYSTEMS ENGINEER,N,73923.2,CANONSBURG,PA,2018,PENNSYLVANIA,"CANONSBURG, PENNSYLVANIA",Approved,1
I-200-17052-604926,CERTIFIED,QRAL GROUP LLC,MANAGEMENT ANALYSTS,13-1111,MANAGEMENT CONSULTANT,Y,52062.0,EVANSTON,IL,2017,ILLINOIS,"EVANSTON, ILLINOIS",Approved,1
I-200-17069-948647,CERTIFIED,PRICEWATERHOUSECOOPERS LLP,LAWYERS,23-1011,TAX ASSOCIATE,Y,79123.0,NEW YORK,NY,2017,NEW YORK,"NEW YORK, NEW YORK",Approved,1
I-200-19066-362369,CERTIFIED,"FEDEX CORPORATE SERVICES, INC.","SOFTWARE DEVELOPERS, APPLICATIONS",15-1132,SOFTWARE DEVELOPER II,Y,72779.0,CORAOPOLIS,PENNSYLVANIA,2019,PENNSYLVANIA,"CORAOPOLIS, PENNSYLVANIA",Approved,1
I-200-18320-110861,CERTIFIED,"NATIONAL UNION FIRE INSURANCE COMPANY OF PITTSBURGH, PA.",INSURANCE UNDERWRITERS,13-2053,FINANCIAL INSTITUTIONS GROUP UNDERWRITER,Y,57429.0,NEW YORK,NY,2019,NEW YORK,"NEW YORK, NEW YORK",Approved,1
I-200-15099-626708,CERTIFIED,KPIT INFOSYSTEMS INC.,COMPUTER SYSTEMS ENGINEERS/ARCHITECTS,15-1199.02,SOFTWARE ENGINEER,Y,68099.0,AUBURN HILLS,MI,2015,MICHIGAN,"AUBURN HILLS, MICHIGAN",Approved,1
I-200-16057-341612,CERTIFIED,"G-TECH SERVICES, INC.",MECHANICAL ENGINEERS,17-2141,PRODUCT ENGINEER,N,66393.6,AUBURN HILL,MI,2016,MICHIGAN,"AUBURN HILLS, MICHIGAN",Approved,1
I-200-18004-733069,CERTIFIED-WITHDRAWN,COGNIZANT TECHNOLOGY SOLUTIONS US CORP,COMPUTER SYSTEMS ANALYSTS,15-1121,SENIOR SYSTEMS ANALYST JC60,Y,77314.0,DEERFIELD,WI,2018,WISCONSIN,"DEERFIELD, WISCONSIN",Approved,1
I-200-18074-052221,CERTIFIED,"BLACKROCK FINANCIAL MANAGEMENT, INC.","SOFTWARE DEVELOPERS, APPLICATIONS",15-1132,ANALYST,Y,92768.0,NEW YORK,NY,2018,NEW YORK,"NEW YORK, NEW YORK",Approved,1
I-200-18064-559858,CERTIFIED,CAPGEMINI AMERICA INC,COMPUTER SYSTEMS ANALYSTS,15-1121,BUSINESS SYSTEMS ANALYST 2,Y,66248.0,WESTLAKE,OH,2018,OHIO,"WESTLAKE, OHIO",Approved,1
I-200-19203-654789,CERTIFIED,EPSOFT TECHNOLOGIES LLC,"SOFTWARE DEVELOPERS, APPLICATIONS",15-1132,SENIOR SOFTWARE DEVELOPER,Y,97781.0,ROSEMONT,ILLINOIS,2019,ILLINOIS,"Rosemont, ILLINOIS",Approved,1
I-200-16061-890017,CERTIFIED,STELLENT SOLUTIONS INC,"SOFTWARE DEVELOPERS, APPLICATIONS",15-1132,PROGRAMMER ANALYST,N,55890.0,MADISON,IL,2016,ILLINOIS,"MADISON, ILLINOIS",Approved,1
I-200-15050-667054,CERTIFIED,"GALAXE.SOLUTIONS, INC","SOFTWARE DEVELOPERS, SYSTEMS SOFTWARE",15-1133,.NET TECH LEAD,Y,79893.0,DETROIT,MI,2015,MICHIGAN,"DETROIT, MICHIGAN",Approved,1
I-200-15090-925243,CERTIFIED,INFOSYS LIMITED,COMPUTER SYSTEMS ANALYSTS,15-1121,TECHNOLOGY ANALYST - US,Y,66747.0,DEARBORN,MI,2015,MICHIGAN,"DEARBORN, MICHIGAN",Approved,1
I-200-18313-479132,CERTIFIED,"C.V. ASSOCIATES NY; PE, LS, P.C.",CIVIL ENGINEERS,17-2051,ASSISTANT TEAM LEADER,Y,82867.0,HARRIMAN,NY,2019,NEW YORK,"HARRIMAN, NEW YORK",Approved,1
I-200-19054-684341,CERTIFIED,"AMAZON WEB SERVICES, INC.","SOFTWARE DEVELOPERS, SYSTEMS SOFTWARE",15-1133,PROFESSIONAL SERVICES II,Y,99736.0,NEW YORK,NEWYORK,2019,NEW YORK,"NEW YORK, NEW YORK",Approved,1
I-200-18071-554246,CERTIFIED,MAKESPACE LABS INC.,"SOFTWARE DEVELOPERS, APPLICATIONS",15-1132,SENIOR SOFTWARE ENGINEER,Y,92768.0,NEW YORK,NY,2018,NEW YORK,"NEW YORK, NEW YORK",Approved,1
I-200-18313-581588,CERTIFIED,COGNIZANT TECHNOLOGY SOLUTIONS US CORP,COMPUTER SYSTEMS ANALYST,15-1121,SENIOR SYSTEMS ANALYST JC60,Y,71240.0,INDIANAPOLIS,IN,2019,INDIANA,"INDIANAPOLIS, INDIANA",Approved,1
I-200-19056-111527,CERTIFIED,ERNST & YOUNG U.S. LLP,OPERATIONS RESEARCH ANALYSTS,15-2031,OPERATIONS RESEARCH ANALYSTS,Y,83866.0,NEW YORK,NEWYORK,2019,NEW YORK,"New York, NEW YORK",Approved,1
I-200-19081-454000,CERTIFIED,"ADECCO GROUP NA/MODIS, INC.",MANAGEMENT ANALYSTS,13-1111,BUSINESS ANALYST,Y,85072.0,RICHFIELD,MINNESOTA,2019,MINNESOTA,"RICHFIELD, MINNESOTA",Approved,1
I-200-19066-158359,CERTIFIED,"NRG ENERGY, INC.","ELECTRONICS ENGINEERS, EXCEPT COMPUTER",17-2072,TELECOMUNICATIONS ENGINEER,Y,61298.0,BUFFALO,NEWYORK,2019,NEW YORK,"Buffalo, NEW YORK",Approved,1
I-200-15110-016467,CERTIFIED-WITHDRAWN,UNIVERSAL SOFTWARE CORPORATION,COMPUTER PROGRAMMERS,15-1131,PROGRAMMER ANALYST,Y,60258.0,HARRISBURG,PA,2015,PENNSYLVANIA,"HARRISBURG, PENNSYLVANIA",Approved,1
I-200-19151-363463,CERTIFIED,BANK OF AMERICA N.A.,FINANCIAL MANAGERS,11-3031,DIRECTOR / SR QUANTITATIVE FINANCE MGR,Y,107109.0,NEW YORK,NEWYORK,2019,NEW YORK,"New York, NEW YORK",Approved,1
I-200-15037-441446,CERTIFIED,"HCL AMERICA, INC.",MECHANICAL DRAFTERS,17-3013,CAD ENGINEER - I,Y,38230.0,ROUND LAKE,IL,2015,ILLINOIS,"ROUND LAKE, ILLINOIS",Approved,1
I-200-17019-330187,CERTIFIED,HENRY FORD HEALTH SYSTEM,"PHYSICIANS AND SURGEONS, ALL OTHER",29-1069,MEDICAL RESIDENT-ANESTHESIOLOGY,Y,54903.0,DETROIT,MI,2017,MICHIGAN,"DETROIT, MICHIGAN",Approved,1
I-200-15166-502112,CERTIFIED,OBJECT TECHNOLOGY SOLUTIONS INC,COMPUTER PROGRAMMERS,15-1131,PROGRAMMER ANALYST,Y,55203.0,LIVONIA,MI,2015,MICHIGAN,"LIVONIA, MICHIGAN",Approved,1
I-200-17208-774518,CERTIFIED,INFOSYS LIMITED,COMPUTER SYSTEMS ANALYST,15-1121,TECHNOLOGY ANALYST - US - PROFESSIONAL,Y,56264.0,FRANKLIN,WI,2017,WISCONSIN,"FRANKLIN, WISCONSIN",Approved,1
I-200-17228-299464,CERTIFIED,NEW YORK MERCANTILE EXCHANGE INC.,"SOFTWARE DEVELOPERS, SYSTEMS SOFTWARE",15-1133,MANAGER QUANTITATIVE RISK MANAGEMENT (DEVELOPMENT),Y,116272.0,NEW YORK CITY,NY,2017,NEW YORK,"NEW YORK CITY, NEW YORK",Approved,1
I-200-17066-794128,CERTIFIED,MOELIS & COMPANY GROUP LP,FINANCIAL ANALYSTS,13-2051,ANALYST,Y,65749.0,NEW YORK,NY,2017,NEW YORK,"NEW YORK, NEW YORK",Approved,1
I-200-15260-384674,CERTIFIED,"GRANDISON MANAGEMENT, INC.",PHYSICAL THERAPISTS,29-1123,PHYSICAL THERAPIST,Y,69201.6,MORGAN,MN,2015,MINNESOTA,"MORGAN, MINNESOTA",Approved,1
I-200-15020-207109,CERTIFIED,"REMY INTERNATIONAL, INC.",ACCOUNTANTS AND AUDITORS,13-2011,MANAGER GLOBAL INTERNAL AUDIT,Y,69763.0,PENDLETON,IN,2015,INDIANA,"PENDLETON, INDIANA",Approved,1
I-200-17064-144864,CERTIFIED,CUMMINS INC.,COMPUTER SYSTEMS ANALYSTS,15-1121,IT QUALITY ASSURANCE ANALYST,Y,53123.0,COLUMBUS,IN,2017,INDIANA,"COLUMBUS, INDIANA",Approved,1
I-200-17285-697919,CERTIFIED,MASTERCARD INTERNATIONAL INCORPORATED,"SOFTWARE DEVELOPERS, APPLICATIONS",15-1132,SOFTWARE ENGINEER,Y,71510.0,NEW YORK,NY,2018,NEW YORK,"NEW YORK, NEW YORK",Approved,1
I-200-19064-125483,CERTIFIED,ACCENTURE LLP,"COMPUTER OCCUPATIONS, ALL OTHER",15-1199,COMPUTER SPECIALIST / TESTING AND QUALITY ANALYST 2,Y,64979.0,CINCINNATI,OHIO,2019,OHIO,"Cincinnati, OHIO",Approved,1
I-200-18134-409686,CERTIFIED,PHD MEDIA LLC,MARKET RESEARCH ANALYSTS AND MARKETING SPECIALISTS,13-1161,"SENIOR ANALYST, MARKETING SCIENCES",Y,63336.0,NEW YORK,NY,2018,NEW YORK,"NEW YORK, NEW YORK",Approved,1
I-200-15300-491879,CERTIFIED,GENEIA LLC,"COMPUTER OCCUPATIONS, ALL OTHER",15-1199,SENIOR PROJECT MANAGER,Y,89523.0,HARRISBURG,PA,2016,PENNSYLVANIA,"HARRISBURG, PENNSYLVANIA",Approved,1
I-200-17080-240119,CERTIFIED,AVFUEL CORPORATION,ACCOUNTANTS AND AUDITORS,13-2011,STAFF ACCOUNTANT,Y,42390.0,ANN ARBOR,MI,2017,MICHIGAN,"ANN ARBOR, MICHIGAN",Approved,1
I-200-14342-965088,CERTIFIED,"ITECH US, INC.","SOFTWARE DEVELOPERS, APPLICATIONS",15-1132,PROGRAMMER ANALYST,Y,83450.0,BLOOMINGTON,IL,2015,ILLINOIS,"BLOOMINGTON, ILLINOIS",Approved,1
I-200-19059-039147,CERTIFIED,INFOSYS LIMITED,COMPUTER SYSTEMS ANALYST,15-1121,PROJECT MANAGER - US,Y,87547.0,HERSHEY,PENNSYLVANIA,2019,PENNSYLVANIA,"Hershey, PENNSYLVANIA",Approved,1
I-200-17187-528859,CERTIFIED,"DEXTRO SOFTWARE SYSTEMS, INC.",COMPUTER SYSTEMS ANALYSTS,15-1121,BUSINESS SYSTEMS ANALYST,Y,66040.0,NEW YORK,NY,2017,NEW YORK,"NEW YORK, NEW YORK",Approved,1
I-200-19205-711694,CERTIFIED,TEKPERFEKT INC,"SOFTWARE DEVELOPERS, APPLICATIONS",15-1132,SOFTWARE DEVELOPER,Y,75525.0,MENOMONEE FALLS,WISCONSIN,2019,WISCONSIN,"Menomonee Falls, WISCONSIN",Approved,1
I-200-14279-494441,CERTIFIED,SPRUCE TECHNOLOGY INC.,COMPUTER SYSTEMS ANALYSTS,15-1121,COMPUTER SYSTEMS ANALYST,Y,63086.0,LONG ISLAND CITY,NY,2015,NEW YORK,"LONG ISLAND CITY, NEW YORK",Approved,1
I-200-16042-500060,DENIED,"MEDPACE, INC.",STATISTICIANS,15-2041,BIOSTATISTICIAN I,N,62608.0,CINCINNATI,OH,2016,OHIO,"CINCINNATI, OHIO",Denied,0
I-200-17100-544330,CERTIFIED,"LG ELECTRONICS U.S.A., INC.",MECHANICAL ENGINEERS,17-2141,ASSOCIATE PROGRAM MANAGER,Y,90896.0,TROY,MI,2017,MICHIGAN,"TROY, MICHIGAN",Approved,1
I-200-15068-794300,CERTIFIED,FIRST CLASS PHYSICAL THERAPY P.C.,PHYSICAL THERAPISTS,29-1123,PHYSICAL THERAPIST,Y,74714.0,BROOKLYN,NY,2015,NEW YORK,"BROOKLYN, NEW YORK",Approved,1
I-200-17304-703247,CERTIFIED,WOLFSOHN FINANCIAL SERVICES INC,ACCOUNTANTS AND AUDITORS,13-2011,ACCOUNTANT,Y,92019.0,LYNBROOK,NY,2018,NEW YORK,"LYNBROOK, NEW YORK",Approved,1
I-200-18305-814051,CERTIFIED,IBM CORPORATION,MANAGEMENT ANALYSTS,13-1111,"NORTH AMERICAN TRANSFORMATION LEADER, IBM GBS",Y,113776.0,NEW YORK,NY,2019,NEW YORK,"NEW YORK, NEW YORK",Approved,1
I-200-16054-984711,CERTIFIED,CAPGEMINI AMERICA INC,"COMPUTER OCCUPATIONS, ALL OTHER",15-1199,TEST CONSULTANT,N,50752.0,NEW YORK,NY,2016,NEW YORK,"NEW YORK, NEW YORK",Approved,1
I-200-16195-599297,CERTIFIED,TATA CONSULTANCY SERVICES LIMITED,WEB DEVELOPERS,15-1134,DEVELOPER USER INTERFACE,N,55765.0,EAGAN,MN,2016,MINNESOTA,"EAGAN, MINNESOTA",Approved,1
I-200-17044-713495,CERTIFIED,CUMMINS INC.,ACCOUNTANTS AND AUDITORS,13-2011,AUDITOR - SENIOR,Y,56430.0,INDIANAPOLIS,IN,2017,INDIANA,"INDIANAPOLIS, INDIANA",Approved,1
I-200-19071-725549,CERTIFIED,"S&P GLOBAL, INC.",MATHEMATICIANS,15-2021,"SPECIALIST, INSIGHT & ANALYTICS",Y,54787.0,NEW YORK,NEWYORK,2019,NEW YORK,"NEW YORK, NEW YORK",Approved,1
I-200-15048-838310,CERTIFIED,"DISCO INTERNATIONAL, INC.",WRITERS AND AUTHORS,27-3043,WRITER,N,42931.2,NEW YORK,NY,2015,NEW YORK,"NEW YORK, NEW YORK",Approved,1
I-200-17076-599700,CERTIFIED,IPOLARITY LLC,COMPUTER PROGRAMMERS,15-1131,PROGRAMMER ANALYST,Y,55349.0,WEST POINT,PA,2017,PENNSYLVANIA,"WEST POINT, PENNSYLVANIA",Approved,1
I-200-17318-106276,CERTIFIED,DELOITTE CONSULTING LLP,OPERATIONS RESEARCH ANALYSTS,15-2031,SENIOR CONSULTANT,Y,78478.0,PHILADELPHIA,PA,2018,PENNSYLVANIA,"PHILADELPHIA, PENNSYLVANIA",Approved,1
I-200-15239-899743,CERTIFIED,"MAURICE MAX, INC.",FASHION DESIGNERS,27-1022,FASHION JEWELRY DESIGNER,Y,41850.0,NEW YORK,NY,2015,NEW YORK,"NEW YORK, NEW YORK",Approved,1
I-200-16224-979003,CERTIFIED,TATA CONSULTANCY SERVICES LIMITED,WEB DEVELOPERS,15-1134,DEVELOPER USER INTERFACE,N,64542.0,CINCINNATI,OH,2016,OHIO,"CINCINNATI, OHIO",Approved,1
I-203-17066-834074,CERTIFIED,"SEVEN POINT ESPRESSO, LLC",FINANCIAL MANAGERS,11-3031,ACCOUNTS FINANCE MANAGER,Y,125247.0,BROOKLYN,NY,2017,NEW YORK,"BROOKLYN, NEW YORK",Approved,1
I-200-18064-380094,CERTIFIED,"PHARMULA LABORATORIES, LLC",CHEMISTS,19-2031,ANALYTICAL CHEMIST,Y,48610.0,PLYMOUTH MEETING,PA,2018,PENNSYLVANIA,"PLYMOUTH MEETING, PENNSYLVANIA",Approved,1
I-200-17263-610964,CERTIFIED,"IVYTECH SOLUTIONS, INC","COMPUTER OCCUPATIONS, ALL OTHER",15-1199,AUTOMATION QUALITY ANALYST,Y,74818.0,ARLIGTON HEIGHTS,IL,2017,ILLINOIS,"ARLINGTON HEIGHTS, ILLINOIS",Approved,1
I-200-18066-009116,CERTIFIED,BENTELER AUTOMOTIVE CORPORATION,INDUSTRIAL ENGINEERS,17-2112,CONTROLS ENGINEER,Y,51917.0,GOSHEN,IN,2018,INDIANA,"GOSHEN, INDIANA",Approved,1
I-200-16075-802798,CERTIFIED,"AXIS, INC",MECHANICAL ENGINEERS,17-2141,DESIGN ENGINEER,N,60070.0,MONTGOMERY,IL,2016,ILLINOIS,"MONTGOMERY, ILLINOIS",Approved,1
I-203-18193-853782,WITHDRAWN,"XEDE CONSULTING GROUP, INC.","COMPUTER OCCUPATIONS, ALL OTHER",15-1199,SALESFORCE CONSULTANT,Y,94973.0,TROY,MI,2018,MICHIGAN,"TROY, MICHIGAN",Withdrawn,0
I-200-15010-238200,CERTIFIED,"TECH MAHINDRA (AMERICAS),INC.",COMPUTER PROGRAMMERS,15-1131,COMPUTER PROGRAMMER,Y,62754.0,HOFFMAN ESTATES,IL,2015,ILLINOIS,"HOFFMAN ESTATES, ILLINOIS",Approved,1
